IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,COD_DANE_MUN,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE1,DESCRIPCION_PRESUNTO_RESPONSABLE1,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
360500,,1,1,1986,25885,MAGDALENA MEDIO,CUNDINAMARCA,YACOP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360501,,12,1,1986,66594,EJE CAFETERO,RISARALDA,QUINCH?A,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360502,,13,1,1986,76001,SUR DEL VALLE,VALLE DEL CAUCA,CALI,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360503,,19,1,1986,19256,NORTE DEL CAUCA,CAUCA,EL TAMBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360504,,20,1,1986,25398,NOROCCIDENTE DE CUNDINAMARCA,CUNDINAMARCA,LA PE•A,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360505,,1,2,1986,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360507,,8,2,1986,5490,URABA,ANTIOQUIA,NECOCL?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360508,,9,2,1986,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360509,,10,2,1986,27615,ATRATO,CHOC?,RIOSUCIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360510,,20,2,1986,73043,NORTE DEL TOLIMA,TOLIMA,ANZO?TEGUI,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360511,,25,2,1986,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360513,,10,3,1986,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360514,,15,3,1986,5665,URABA,ANTIOQUIA,SAN PEDRO DE URAB?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360515,,15,3,1986,25823,NOROCCIDENTE DE CUNDINAMARCA,CUNDINAMARCA,TOPAIP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360516,,15,3,1986,18247,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,EL DONCELLO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360517,,17,3,1986,23570,ALTO SINU Y SAN JORGE,C?RDOBA,PUEBLO NUEVO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360518,,17,3,1986,5893,MAGDALENA MEDIO,ANTIOQUIA,YOND?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360519,,1,4,1986,86569,BAJO PUTUMAYO,PUTUMAYO,PUERTO CAICEDO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360520,,1,4,1986,85125,LLANOS ORIENTALES,CASANARE,HATO COROZAL,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360521,,7,4,1986,25823,NOROCCIDENTE DE CUNDINAMARCA,CUNDINAMARCA,TOPAIP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360522,,10,4,1986,5475,ATRATO,ANTIOQUIA,MURIND?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360523,,19,4,1986,23807,ALTO SINU Y SAN JORGE,C?RDOBA,TIERRALTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360524,,1,5,1986,20175,SERRANIA DEL PERIJA,CESAR,CHIMICHAGUA,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360525,,1,5,1986,50711,ARIARI GUAYABERO,META,VISTAHERMOSA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360526,,8,5,1986,25885,MAGDALENA MEDIO,CUNDINAMARCA,YACOP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360527,,13,5,1986,15572,MAGDALENA MEDIO,BOYAC?,PUERTO BOYAC?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360528,,13,5,1986,13688,MAGDALENA MEDIO,BOL?VAR,SANTA ROSA DEL SUR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360529,,15,5,1986,73675,SUR DEL TOLIMA,TOLIMA,SAN ANTONIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360530,,18,5,1986,50590,ARIARI GUAYABERO,META,PUERTO RICO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360531,,29,5,1986,23555,ALTO SINU Y SAN JORGE,C?RDOBA,PLANETA RICA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360532,,1,6,1986,68092,MAGDALENA MEDIO,SANTANDER,BETULIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360533,,1,6,1986,5129,VALLE DE ABURRA,ANTIOQUIA,CALDAS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360534,,1,6,1986,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360535,,1,6,1986,76606,CENTRO DEL VALLE,VALLE DEL CAUCA,RESTREPO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360536,,2,6,1986,76606,CENTRO DEL VALLE,VALLE DEL CAUCA,RESTREPO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360537,,20,6,1986,68385,MAGDALENA MEDIO,SANTANDER,LAND?ZURI,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360538,,20,6,1986,13549,SUR DE BOLIVAR,BOL?VAR,PINILLOS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360539,,21,6,1986,52001,CENTRO DE NARI•O,NARI•O,PASTO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360540,,10,7,1986,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360541,,15,7,1986,47245,SUR DE MAGDALENA,MAGDALENA,EL BANCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360542,,1,8,1986,73616,SUR DEL TOLIMA,TOLIMA,RIOBLANCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360543,,1,8,1986,81794,SARARE,ARAUCA,TAME,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360544,,1,8,1986,73616,SUR DEL TOLIMA,TOLIMA,RIOBLANCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360545,,10,8,1986,81736,SARARE,ARAUCA,SARAVENA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360546,,12,8,1986,68689,MAGDALENA MEDIO,SANTANDER,SAN VICENTE DE CHUCUR?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360547,,14,8,1986,25885,MAGDALENA MEDIO,CUNDINAMARCA,YACOP?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360548,,14,8,1986,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360549,,15,8,1986,86569,BAJO PUTUMAYO,PUTUMAYO,PUERTO CAICEDO,Desconocida,ND,Agente del Estado,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360550,,21,8,1986,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360551,,27,8,1986,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360552,,27,8,1986,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360553,CR030007,30,8,1986,5172,URABA,ANTIOQUIA,CHIGOROD?,Asalto,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360554,,12,9,1986,15480,ALTIPLANO CUNDIBOYACENSE,BOYAC?,MUZO,Desconocida,ND,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360555,,15,9,1986,50400,ARIARI GUAYABERO,META,LEJAN?AS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360556,,15,9,1986,50400,ARIARI GUAYABERO,META,LEJAN?AS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360560,,17,9,1986,5209,SUROESTE ANTIOQUE•O,ANTIOQUIA,CONCORDIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360561,,1,10,1986,18460,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,MIL?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360562,,1,10,1986,47980,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ZONA BANANERA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360563,,4,10,1986,5147,URABA,ANTIOQUIA,CAREPA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360564,,10,10,1986,25535,SUMAPAZ,CUNDINAMARCA,PASCA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360565,,21,10,1986,5490,URABA,ANTIOQUIA,NECOCL?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360566,,28,10,1986,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360567,,1,11,1986,5101,SUROESTE ANTIOQUE•O,ANTIOQUIA,CIUDAD BOL?VAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360568,,9,11,1986,47161,CIENAGA GRANDE DE SANTA MARTA,MAGDALENA,CERRO DE SAN ANTONIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360569,CR018901,22,11,1986,13667,SUR DE BOLIVAR,BOL?VAR,SAN MART?N DE LOBA,Incursi¢n,Arma de Fuego - Artefacto Explosivo,Guerrilla,Otra,0,0,0,0,0,0,0,1,0,,,16,Publicado
360585,,5,12,1986,5837,URABA,ANTIOQUIA,TURBO,Asalto,ND,Guerrilla,ELN,0,0,0,0,0,0,0,0,0,,,1,Publicado
360586,,6,12,1986,68235,MAGDALENA MEDIO,SANTANDER,EL CARMEN DE CHUCUR?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360587,,0,0,1987,68081,MAGDALENA MEDIO,SANTANDER,BARRANCABERMEJA,Enga§o,ND,Grupo Paramilitar,No Identificado,0,1,0,0,1,0,0,0,0,,,1,Publicado
360589,,1,1,1987,68655,MAGDALENA MEDIO,SANTANDER,SABANA DE TORRES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360590,,1,1,1987,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360591,,1,1,1987,76736,CENTRO DEL VALLE,VALLE DEL CAUCA,SEVILLA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360592,,1,1,1987,68207,PROVINCIA DE GARCIA ROVIRA,SANTANDER,CONCEPCI?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360594,,1,1,1987,18150,CAGUAN,CAQUET?,CARTAGENA DEL CHAIR?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360595,,1,1,1987,13244,MONTES DE MARIA,BOL?VAR,EL CARMEN DE BOL?VAR,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360596,,1,1,1987,13442,MONTES DE MARIA,BOL?VAR,MAR?A LA BAJA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360597,,1,1,1987,25662,ALTIPLANO CUNDIBOYACENSE,CUNDINAMARCA,SAN JUAN DE RIOSECO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360599,,1,1,1987,73873,SUMAPAZ,TOLIMA,VILLARRICA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360600,,1,1,1987,47001,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,SANTA MARTA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360601,,1,1,1987,13001,CANAL DEL DIQUE,BOL?VAR,CARTAGENA DE INDIAS,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360602,,8,1,1987,13670,MAGDALENA MEDIO,BOL?VAR,SAN PABLO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360603,,15,1,1987,5652,ORIENTE ANTIOQUE•O,ANTIOQUIA,SAN FRANCISCO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360604,,18,1,1987,68235,MAGDALENA MEDIO,SANTANDER,EL CARMEN DE CHUCUR?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360605,,21,1,1987,5842,OCCIDENTE ANTIOQUE•O,ANTIOQUIA,URAMITA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360606,,26,1,1987,13894,MONTES DE MARIA,BOL?VAR,ZAMBRANO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360607,,1,2,1987,52835,ANDEN PACIFICO SUR,NARI•O,SAN ANDRêS DE TUMACO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360608,,10,2,1987,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360609,,15,2,1987,81065,SARARE,ARAUCA,ARAUQUITA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360610,,1,3,1987,25148,NOROCCIDENTE DE CUNDINAMARCA,CUNDINAMARCA,CAPARRAP?,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360611,,15,3,1987,19397,MACIZO COLOMBIANO,CAUCA,LA VEGA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360612,,15,3,1987,5411,OCCIDENTE ANTIOQUE•O,ANTIOQUIA,LIBORINA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360613,,16,3,1987,25580,ALTIPLANO CUNDIBOYACENSE,CUNDINAMARCA,PUL?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360614,CR114001,16,3,1987,68190,MAGDALENA MEDIO,SANTANDER,CIMITARRA,Desconocida,ND,Grupo Paramilitar,Muerte a Secuestradores (MAS),0,0,0,0,0,0,0,0,0,,,1,Publicado
360615,,20,3,1987,5209,SUROESTE ANTIOQUE•O,ANTIOQUIA,CONCORDIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360616,,6,4,1987,23807,ALTO SINU Y SAN JORGE,C?RDOBA,TIERRALTA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360617,,6,4,1987,5361,NORTE DE ANTIOQUIA,ANTIOQUIA,ITUANGO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360618,,9,4,1987,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360619,,11,4,1987,50400,ARIARI GUAYABERO,META,LEJAN?AS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360620,,12,4,1987,5490,URABA,ANTIOQUIA,NECOCL?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360621,,15,4,1987,5042,OCCIDENTE ANTIOQUE•O,ANTIOQUIA,SANTA Fê DE ANTIOQUIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360622,,20,4,1987,5604,NORDESTE ANTIOQUE•O,ANTIOQUIA,REMEDIOS,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360623,,1,5,1987,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360624,,10,5,1987,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360625,CR041102,10,5,1987,5837,URABA,ANTIOQUIA,TURBO,Retenci¢n/Ejecuci¢n,Arma Corto Punzante - Arma de Fuego,Guerrilla,EPL,0,0,0,0,0,1,0,0,0,,,1,Publicado
360626,,15,5,1987,27660,VALLE DE SAN JUAN,CHOC?,SAN JOSê DEL PALMAR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360628,,20,5,1987,27361,VALLE DE SAN JUAN,CHOC?,ISTMINA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360629,,23,5,1987,44874,SERRANIA DEL PERIJA,LA GUAJIRA,VILLANUEVA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360630,,29,5,1987,47030,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,ALGARROBO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360632,,1,6,1987,18860,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,VALPARA?SO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360633,,1,6,1987,50350,ARIARI GUAYABERO,META,LA MACARENA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360634,,1,6,1987,81300,SARARE,ARAUCA,FORTUL,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360635,,8,6,1987,19130,NORTE DEL CAUCA,CAUCA,CAJIB?O,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360636,,20,6,1987,5055,ORIENTE ANTIOQUE•O,ANTIOQUIA,ARGELIA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360637,CR040133,0,7,1987,18001,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,FLORENCIA,Retenci¢n/Ejecuci¢n,Arma Corto Punzante,Grupo Armado No Identificado,No aplica,1,1,0,0,1,0,0,0,1,Violencia F°sica,Intento de Reclutamiento,1,Publicado
360638,CR034084,0,7,1987,18001,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,FLORENCIA,Retenci¢n/Ejecuci¢n,Objeto Contundente,Grupo Armado No Identificado,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360639,,1,7,1987,5893,MAGDALENA MEDIO,ANTIOQUIA,YOND?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360641,,11,7,1987,47189,SIERRA NEVADA DE SANTA MARTA,MAGDALENA,CIêNAGA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360642,,20,7,1987,52427,ANDEN PACIFICO SUR,NARI•O,MAGö?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360643,,21,7,1987,5234,OCCIDENTE ANTIOQUE•O,ANTIOQUIA,DABEIBA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360644,,25,7,1987,95025,ARIARI GUAYABERO,GUAVIARE,EL RETORNO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360646,,1,8,1987,86865,BAJO PUTUMAYO,PUTUMAYO,VALLE DEL GUAMUEZ,Desconocida,ND,Agente del Estado,No Identificado,0,0,0,0,0,0,0,0,0,,,1,Publicado
360647,,2,8,1987,66045,EJE CAFETERO,RISARALDA,AP?A,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360648,CR013264,5,8,1987,5667,ORIENTE ANTIOQUE•O,ANTIOQUIA,SAN RAFAEL,Retenci¢n/Ejecuci¢n,Arma Corto Punzante,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360649,,11,8,1987,68689,MAGDALENA MEDIO,SANTANDER,SAN VICENTE DE CHUCUR?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360650,,11,8,1987,68689,MAGDALENA MEDIO,SANTANDER,SAN VICENTE DE CHUCUR?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360651,,11,8,1987,68689,MAGDALENA MEDIO,SANTANDER,SAN VICENTE DE CHUCUR?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360652,,13,8,1987,18029,FLORENCIA Y AREA DE INFLUENCIA,CAQUET?,ALBANIA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360654,,17,8,1987,19455,NORTE DEL CAUCA,CAUCA,MIRANDA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360655,,18,8,1987,25885,MAGDALENA MEDIO,CUNDINAMARCA,YACOP?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360656,,20,8,1987,68001,PROVINCIA DE SOTO,SANTANDER,BUCARAMANGA,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360657,,20,8,1987,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360658,CR008535,27,8,1987,27425,ATRATO,CHOC?,MEDIO ATRATO,Retenci¢n/Ejecuci¢n,ND,Grupo Paramilitar,No Identificado,0,0,0,0,0,0,0,0,1,,,1,Publicado
360659,,1,9,1987,70713,MONTES DE MARIA,SUCRE,SAN ONOFRE,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360660,,6,9,1987,41132,NORTE DEL HUILA,HUILA,CAMPOALEGRE,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360661,,17,9,1987,5837,URABA,ANTIOQUIA,TURBO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360662,,1,10,1987,17614,EJE CAFETERO,CALDAS,RIOSUCIO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360663,,1,10,1987,73520,NORTE DEL TOLIMA,TOLIMA,PALOCABILDO,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360665,,18,10,1987,5045,URABA,ANTIOQUIA,APARTAD?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360666,,21,10,1987,5001,VALLE DE ABURRA,ANTIOQUIA,MEDELL?N,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
360667,,25,10,1987,5425,NORDESTE ANTIOQUE•O,ANTIOQUIA,MACEO,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360668,,1,11,1987,52418,PATIA,NARI•O,LOS ANDES,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360669,,1,11,1987,17662,EJE CAFETERO,CALDAS,SAMAN?,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360670,,8,11,1987,23555,ALTO SINU Y SAN JORGE,C?RDOBA,PLANETA RICA,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360671,,9,11,1987,13580,MAGDALENA MEDIO,BOL?VAR,REGIDOR,Desconocida,ND,Guerrilla,No Identificada,0,0,0,0,0,0,0,0,0,,,1,Publicado
360672,,10,11,1987,25885,MAGDALENA MEDIO,CUNDINAMARCA,YACOP?,Desconocida,ND,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,1,Publicado
