id,ano,dept,municipio,presuntoRes,desPresuntoRes,num
342158,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342159,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342160,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342161,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342162,2001,La Guajira,VILLANUEVA,Guerrilla,ELN,1
342163,2001,Antioquia,MEDELL?N,Guerrilla,ELN,1
342164,2001,Antioquia,SAN CARLOS,Guerrilla,No Identificada,1
342165,2001,Nariño,POLICARPA,Guerrilla,No Identificada,1
342166,2001,Norte de Santander,C?CUTA,Guerrilla,ELN,1
342167,2001,Norte de Santander,C?CUTA,Guerrilla,ELN,1
342168,2001,Norte de Santander,C?CUTA,Guerrilla,ELN,1
342171,2001,Cauca,SILVIA,Guerrilla,FARC,1
342173,2001,Cauca,SILVIA,Guerrilla,FARC,1
342176,2001,Antioquia,ITUANGO,Guerrilla,No Identificada,1
342177,2001,Caquetá,SAN JOS� DEL FRAGUA,Guerrilla,No Identificada,1
342178,2001,Tolima,NATAGAIMA,Guerrilla,FARC,1
342179,2001,Cesar,CHIRIGUAN?,Guerrilla,ELN,1
342181,2001,Meta,ACAC?AS,Guerrilla,FARC,1
342182,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342184,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342185,2001,Antioquia,RIONEGRO,Grupo Paramilitar,No Identificado,1
342188,2001,Casanare,NUNCH?A,Guerrilla,ELN,1
342190,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342191,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342192,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342193,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342194,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342196,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342197,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342198,2001,Antioquia,SEGOVIA,Guerrilla,ELN,1
342200,2001,Antioquia,CHIGOROD?,Desconocido,No aplica,1
342201,2001,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,FARC,1
342202,2001,Tolima,PLANADAS,Desconocido,No aplica,1
342203,2001,Cesar,AGUST?N CODAZZI,Desconocido,No aplica,1
342205,2001,Antioquia,Nariño,Guerrilla,FARC,1
342206,2001,Cundinamarca,BELTR?N,Guerrilla,FARC,1
342207,2001,Norte de Santander,OCA�A,Guerrilla,ELN,1
342208,2001,Sucre,GUARANDA,Guerrilla,ELN,1
342209,2001,Sucre,GUARANDA,Guerrilla,ELN,1
342215,2001,Cesar,PELAYA,Guerrilla,ELN,1
342232,2001,Santander,BARBOSA,Guerrilla,ELN,1
342233,2001,Valle del Cauca,JAMUND?,Grupo Paramilitar,No Identificado,1
342234,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
342235,2001,Cundinamarca,GAMA,Guerrilla,FARC,1
342236,2001,Cundinamarca,GAMA,Guerrilla,FARC,1
342237,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,No Identificada,1
342238,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
342240,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
342241,2001,Antioquia,VALDIVIA,Guerrilla,No Identificada,1
342242,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,No Identificada,1
342243,2001,Cundinamarca,GAMA,Guerrilla,FARC,1
342244,2001,Bolívar,CARTAGENA DE INDIAS,Guerrilla,FARC,1
342245,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
342246,2001,Cundinamarca,GAMA,Guerrilla,FARC,1
342247,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
342248,2001,Antioquia,REMEDIOS,Guerrilla,ELN,1
342249,2001,Cauca,MIRANDA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342250,2001,Cesar,CURUMAN?,Guerrilla,ELN,5
342254,2001,Caldas,SALAMINA,Guerrilla,FARC,1
342255,2001,Sucre,GALERAS,Guerrilla,ELN,1
342256,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342257,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342258,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342259,2001,Nariño,BEL�N,Guerrilla,FARC,1
342260,2001,Sucre,LOS PALMITOS,Guerrilla,Otra,1
342261,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342262,2001,Antioquia,MEDELL?N,Guerrilla,FARC,1
342263,2001,Cauca,EL TAMBO,Guerrilla,FARC,1
342264,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
342265,2001,Antioquia,BETULIA,Grupo Paramilitar,No Identificado,1
342266,2001,Cesar,AGUACHICA,Guerrilla,No Identificada,1
342267,2001,Valle del Cauca,CALIMA,Grupo Paramilitar,No Identificado,1
342268,2001,Bolívar,ACH?,Guerrilla,No Identificada,1
342269,2001,Bolívar,SIMIT?,Grupo Paramilitar,No Identificado,1
342270,2001,Cesar,AGUACHICA,Guerrilla,No Identificada,1
342271,2001,Antioquia,ABEJORRAL,Guerrilla,No Identificada,1
342272,2001,Guaviare,SAN JOS� DEL Guaviare,Guerrilla,No Identificada,1
342273,2001,Nariño,EL TABL?N DE G?MEZ,Desconocido,No aplica,1
342276,2001,La Guajira,VILLANUEVA,Guerrilla,FARC,1
342278,2001,Cundinamarca,GUATAVITA,Guerrilla,FARC,1
342279,2001,Antioquia,EB�JICO,Grupo Paramilitar,No Identificado,1
342283,2001,Sucre,SAMPU�S,Guerrilla,No Identificada,1
342284,2001,Sucre,Sucre,Guerrilla,No Identificada,1
342285,2001,Antioquia,PEQUE,Grupo Paramilitar,No Identificado,1
342286,2001,Sucre,Sucre,Guerrilla,No Identificada,1
342287,2001,Cesar,PELAYA,Guerrilla,No Identificada,1
342288,2001,Caquetá,FLORENCIA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342289,2001,Antioquia,COCORN?,Guerrilla,ELN,1
342290,2001,Antioquia,YARUMAL,Guerrilla,ELN,2
342292,2001,Casanare,SABANALARGA,Grupo Paramilitar,No Identificado,1
342293,2001,Meta,EL DORADO,Guerrilla,No Identificada,1
342294,2001,Meta,EL CASTILLO,Guerrilla,FARC,1
342295,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342296,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342297,2001,Meta,EL CASTILLO,Guerrilla,FARC,1
342298,2001,Meta,EL CASTILLO,Guerrilla,FARC,1
342299,2001,Bolívar,ARROYOHONDO,Guerrilla,No Identificada,1
342300,2001,Antioquia,SANTA B?RBARA,Guerrilla,ELN,1
342302,2001,Norte de Santander,EL CARMEN,Guerrilla,ELN,1
342303,2001,Cesar,PELAYA,Guerrilla,ELN,1
342304,2001,Cundinamarca,VILLETA,Guerrilla,FARC,1
342306,2001,Sucre,SINCELEJO,Guerrilla,No Identificada,1
342307,2001,Antioquia,BARBOSA,Grupo Paramilitar,No Identificado,1
342308,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
342309,2001,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
342310,2001,Bolívar,MONTECRISTO,Grupo Paramilitar,No Identificado,1
342311,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342312,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342313,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342314,2001,Cauca,ARGELIA,Guerrilla,FARC,1
342319,2001,Santander,BARRANCABERMEJA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342320,2001,Arauca,TAME,Desconocido,No aplica,1
342321,2001,Cesar,AGUACHICA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342322,2001,Antioquia,ITUANGO,Grupo Paramilitar,No Identificado,1
342323,2001,Boyacá,CHIQUINQUIR?,Guerrilla,FARC,1
342324,2001,Bolívar,MAR?A LA BAJA,Guerrilla,ELN,1
342325,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342326,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342328,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342329,2001,Cesar,SAN DIEGO,Guerrilla,ELN,1
342330,2001,Atlántico,SOLEDAD,Desconocido,No aplica,1
342332,2001,Boyacá,CHIQUINQUIR?,Guerrilla,FARC,1
342333,2001,Antioquia,JARD?N,Guerrilla,No Identificada,1
342334,2001,Cundinamarca,VILLA DE SAN DIEGO DE UBAT�,Guerrilla,FARC,1
342335,2001,Norte de Santander,OCA�A,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342336,2001,Norte de Santander,OCA�A,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342337,2001,Casanare,VILLANUEVA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342338,2001,La Guajira,VILLANUEVA,Guerrilla,No Identificada,1
342339,2001,La Guajira,VILLANUEVA,Guerrilla,FARC,1
342340,2001,La Guajira,VILLANUEVA,Guerrilla,No Identificada,1
342341,2001,Antioquia,COCORN?,Desconocido,No aplica,1
342342,2001,Casanare,VILLANUEVA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342343,2001,La Guajira,VILLANUEVA,Guerrilla,No Identificada,1
342344,2001,La Guajira,VILLANUEVA,Guerrilla,No Identificada,1
342345,2001,Antioquia,MONTEBELLO,Guerrilla,ELN,1
342346,2001,Antioquia,COCORN?,Guerrilla,ELN,1
342347,2001,Casanare,VILLANUEVA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342350,2001,Santander,LA BELLEZA,Desconocido,No aplica,1
342352,2001,Cesar,VALLEDUPAR,Guerrilla,ELN,1
342353,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342354,2001,Santander,LA BELLEZA,Desconocido,No aplica,1
342355,2001,Cesar,CURUMAN?,Guerrilla,No Identificada,1
342357,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342358,2001,Antioquia,PUERTO BERR?O,Guerrilla,No Identificada,1
342359,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342360,2001,La Guajira,MAICAO,Guerrilla,ELN,1
342361,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342362,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342363,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342365,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342366,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342367,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342368,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342369,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342370,2001,Casanare,VILLANUEVA,Grupo Paramilitar,No Identificado,1
342371,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342372,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342373,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342374,2001,Cesar,PELAYA,Guerrilla,No Identificada,1
342375,2001,Casanare,AGUAZUL,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,2
342376,2001,Antioquia,ARGELIA,Guerrilla,No Identificada,1
342377,2001,Casanare,AGUAZUL,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342378,2001,Cauca,PIENDAM?,Grupo Paramilitar,No Identificado,1
342379,2001,Sucre,LOS PALMITOS,Guerrilla,FARC,1
342380,2001,Sucre,PALMITO,Guerrilla,ELN,1
342381,2001,Sucre,PALMITO,Guerrilla,No Identificada,1
342382,2001,Cundinamarca,GUAYABETAL,Guerrilla,FARC,1
342383,2001,Sucre,LOS PALMITOS,Guerrilla,FARC,1
342384,2001,Caquetá,SAN JOS� DEL FRAGUA,Grupo Paramilitar,No Identificado,1
342385,2001,Sucre,LOS PALMITOS,Guerrilla,FARC,1
342386,2001,Putumayo,VILLAGARZ?N,Grupo Paramilitar,No Identificado,1
342387,2001,Antioquia,COCORN?,Guerrilla,ELN,1
342389,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
342390,2001,Antioquia,GRANADA,Guerrilla,No Identificada,1
342391,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342392,2001,Antioquia,SONS?N,Guerrilla,ELN,1
342393,2001,Antioquia,SONS?N,Guerrilla,ELN,1
342394,2001,Antioquia,SONS?N,Guerrilla,ELN,1
342395,2001,La Guajira,RIOHACHA,Guerrilla,ELN,1
342396,2001,Antioquia,SONS?N,Guerrilla,ELN,1
342397,2001,Antioquia,SONS?N,Guerrilla,ELN,1
342398,2001,Norte de Santander,OCA�A,Guerrilla,ELN,1
342400,2001,Bolívar,SAN MART?N DE LOBA,Desconocido,No aplica,1
342402,2001,Antioquia,ANGOSTURA,Guerrilla,ELN,1
342403,2001,Antioquia,ANGOSTURA,Guerrilla,ELN,1
342404,2001,Antioquia,MEDELL?N,Guerrilla,No Identificada,1
342405,2001,Antioquia,MARINILLA,Desconocido,No aplica,1
342406,2001,Norte de Santander,VILLA CARO,Guerrilla,No Identificada,1
342407,2001,Antioquia,ANGOSTURA,Desconocido,No aplica,1
342408,2001,Antioquia,COCORN?,Guerrilla,ELN,1
342409,2001,Antioquia,GUADALUPE,Guerrilla,FARC,1
342412,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342413,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342414,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342415,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342416,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342417,2001,Norte de Santander,OCA�A,Guerrilla,No Identificada,1
342418,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342419,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342420,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342421,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342422,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342423,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342424,2001,Antioquia,GUADALUPE,Guerrilla,FARC,1
342425,2001,Antioquia,LA UNI?N,Desconocido,No aplica,1
342426,2001,Tolima,VENADILLO,Guerrilla,FARC,1
342427,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342428,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342429,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342430,2001,Caquetá,FLORENCIA,Guerrilla,FARC,1
342431,2001,Antioquia,YARUMAL,Guerrilla,No Identificada,1
342432,2001,Norte de Santander,?BREGO,Desconocido,No aplica,1
342433,2001,Antioquia,ANGOSTURA,Desconocido,No aplica,1
342434,2001,Cundinamarca,PUL?,Guerrilla,FARC,1
342435,2001,Santander,RIONEGRO,Guerrilla,Disidencia EPL,1
342436,2001,Meta,VISTAHERMOSA,Guerrilla,No Identificada,1
342437,2001,Cauca,VILLA RICA,Guerrilla,FARC,1
342438,2001,Meta,VISTAHERMOSA,Desconocido,No aplica,1
342439,2001,Magdalena,CI�NAGA,Guerrilla,FARC,1
342440,2001,Santander,FLORIDABLANCA,Guerrilla,Disidencia EPL,1
342441,2001,Chocó,ACAND?,Guerrilla,No Identificada,1
342442,2001,Antioquia,DABEIBA,Guerrilla,No Identificada,1
342444,2001,Cundinamarca,FUSAGASUG?,Guerrilla,FARC,1
342445,2001,Antioquia,COCORN?,Guerrilla,FARC,1
342446,2001,Norte de Santander,EL CARMEN,Desconocido,No aplica,1
342447,2001,Valle del Cauca,GUADALAJARA DE BUGA,Grupo Paramilitar,No Identificado,1
342448,2001,La Guajira,DIBULLA,Desconocido,No aplica,1
342450,2001,Valle del Cauca,CALI,Guerrilla,FARC,2
342456,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
342457,2001,Putumayo,VILLAGARZ?N,Guerrilla,No Identificada,1
342458,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342459,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342460,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342461,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342462,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342463,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342464,2001,Bolívar,TIQUISIO,Desconocido,No aplica,1
342465,2001,Antioquia,ITAG�?,Grupo Paramilitar,No Identificado,1
342467,2001,Bolívar,TIQUISIO,Guerrilla,No Identificada,1
342468,2001,Caquetá,PUERTO RICO,Desconocido,No aplica,1
342470,2001,Putumayo,ORITO,Desconocido,No aplica,1
342471,2001,Antioquia,ARGELIA,Desconocido,No aplica,1
342472,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
342473,2001,Boyacá,SOGAMOSO,Guerrilla,ELN,1
342474,2001,Boyacá,SOGAMOSO,Guerrilla,ELN,2
342476,2001,Antioquia,SAN FRANCISCO,Grupo Paramilitar,No Identificado,1
342481,2001,Antioquia,GRANADA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342482,2001,Antioquia,BELLO,Grupo Paramilitar,No Identificado,1
342483,2001,Antioquia,SAN FRANCISCO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342484,2001,Tolima,VENADILLO,Guerrilla,ELN,1
342485,2001,Tolima,ROVIRA,Grupo Paramilitar,No Identificado,1
342486,2001,Tolima,VENADILLO,Guerrilla,ELN,1
342487,2001,Atlántico,PUERTO COLOMBIA,Guerrilla,ELN,1
342488,2001,"Bogotá D.C.","Bogotá D.C.",Guerrilla,FARC,1
342490,2001,Atlántico,PUERTO COLOMBIA,Guerrilla,ELN,1
342491,2001,Antioquia,MEDELL?N,Desconocido,No aplica,1
342492,2001,Santander,BUCARAMANGA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342494,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342495,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342496,2001,Antioquia,ANGOSTURA,Guerrilla,ELN,1
342497,2001,Chocó,UNGU?A,Grupo Paramilitar,No Identificado,1
342498,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,1
342499,2001,Norte de Santander,TOLEDO,Guerrilla,No Identificada,1
342500,2001,Cesar,CURUMAN?,Guerrilla,ELN,1
342501,2001,Putumayo,VALLE DEL GUAMUEZ,Desconocido,No aplica,1
342502,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342503,2001,Huila,CAMPOALEGRE,Guerrilla,FARC,1
342504,2001,Putumayo,VALLE DEL GUAMUEZ,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342505,2001,Meta,LEJAN?AS,Guerrilla,No Identificada,1
342506,2001,Cesar,CURUMAN?,Guerrilla,ELN,2
342509,2001,Boyacá,NOBSA,Guerrilla,ELN,2
342510,2001,Boyacá,SOGAMOSO,Guerrilla,ELN,1
342512,2001,Sucre,OVEJAS,Desconocido,No aplica,1
342519,2001,Bolívar,MAGANGU�,Desconocido,No aplica,1
342520,2001,Risaralda,SANTUARIO,Guerrilla,FARC,1
342521,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342522,2001,Bolívar,MAHATES,Guerrilla,FARC,1
342523,2001,Bolívar,R?O VIEJO,Guerrilla,FARC,1
342525,2001,Bolívar,ACH?,Desconocido,No aplica,1
342526,2001,Cundinamarca,VILLETA,Guerrilla,FARC,1
342528,2001,Bolívar,EL CARMEN DE Bolívar,Guerrilla,FARC,1
342529,2001,Tolima,GUAMO,Desconocido,No aplica,1
342530,2001,Antioquia,VALDIVIA,Guerrilla,FARC,1
342531,2001,Cesar,PELAYA,Guerrilla,No Identificada,1
342532,2001,Antioquia,DABEIBA,Desconocido,No aplica,1
342533,2001,Sucre,SINCELEJO,Guerrilla,No Identificada,1
342534,2001,Norte de Santander,OCA�A,Grupo Paramilitar,No Identificado,1
342536,2001,Meta,VILLAVICENCIO,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342537,2001,Antioquia,MEDELL?N,Grupo Paramilitar,No Identificado,1
342538,2001,Antioquia,GRANADA,Guerrilla,No Identificada,1
342539,2001,Putumayo,MOCOA,Desconocido,No aplica,1
342540,2001,Casanare,VILLANUEVA,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342541,2001,Antioquia,MEDELL?N,Desconocido,No aplica,1
342542,2001,Bolívar,TIQUISIO,Desconocido,No aplica,1
342543,2001,Antioquia,LA CEJA,Guerrilla,ELN,1
342544,2001,Antioquia,CAMPAMENTO,Grupo Paramilitar,No Identificado,1
342545,2001,Caquetá,SAN JOS� DEL FRAGUA,Grupo Paramilitar,No Identificado,1
342547,2001,Antioquia,ALEJANDR?A,Grupo Paramilitar,No Identificado,1
342548,2001,Sucre,GALERAS,Guerrilla,ELN,3
342551,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342553,2001,Chocó,BOJAY?,Guerrilla,ELN,1
342555,2001,Chocó,BOJAY?,Guerrilla,No Identificada,1
342556,2001,Meta,MAPIRIP?N,Guerrilla,No Identificada,1
342557,2001,Casanare,YOPAL,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342558,2001,Sucre,GALERAS,Guerrilla,FARC,1
342559,2001,Chocó,EL CARMEN DE ATRATO,Guerrilla,Otra Disidencia,1
342561,2001,Chocó,BOJAY?,Guerrilla,ELN,1
342562,2001,Chocó,BOJAY?,Guerrilla,ELN,1
342563,2001,Chocó,BOJAY?,Guerrilla,ELN,1
342564,2001,Chocó,BOJAY?,Guerrilla,ELN,1
342566,2001,Antioquia,PE�OL,Guerrilla,ELN,1
342567,2001,Antioquia,SONS?N,Desconocido,No aplica,1
342568,2001,Antioquia,ABEJORRAL,Desconocido,No aplica,1
342569,2001,Antioquia,SONS?N,Desconocido,No aplica,1
342570,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342571,2001,Cauca,GUAP?,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342572,2001,Antioquia,SAN FRANCISCO,Guerrilla,No Identificada,1
342573,2001,Cesar,PELAYA,Guerrilla,ELN,1
342574,2001,Cesar,AGUACHICA,Guerrilla,ELN,1
342575,2001,Cesar,AGUACHICA,Guerrilla,ELN,1
342576,2001,Norte de Santander,VILLA DEL ROSARIO,Guerrilla,ELN,1
342577,2001,Bolívar,VILLANUEVA,Guerrilla,FARC,1
342578,2001,Antioquia,VALDIVIA,Guerrilla,ELN,1
342579,2001,Antioquia,SONS?N,Guerrilla,No Identificada,1
342581,2001,Cundinamarca,CH?A,Guerrilla,FARC,1
342582,2001,Bolívar,SAN MART?N DE LOBA,Grupo Paramilitar,No Identificado,1
342583,2001,Arauca,TAME,Desconocido,No aplica,1
342584,2001,Antioquia,VALDIVIA,Guerrilla,ELN,1
342585,2001,Antioquia,VALDIVIA,Guerrilla,ELN,1
342586,2001,Antioquia,YARUMAL,Guerrilla,ELN,1
342587,2001,La Guajira,LA JAGUA DEL PILAR,Guerrilla,FARC,3
342590,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342591,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342593,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342594,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342595,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342596,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342597,2001,Antioquia,EL CARMEN DE VIBORAL,Guerrilla,ELN,2
342600,2001,Cauca,JAMBAL?,Guerrilla,No Identificada,1
342601,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342602,2001,Nariño,EL TABL?N DE G?MEZ,Guerrilla,No Identificada,1
342603,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342604,2001,Meta,SAN MART?N,Desconocido,No aplica,1
342605,2001,Tolima,IBAGU�,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342606,2001,Cauca,PAT?A,Guerrilla,FARC,1
342607,2001,Cesar,LA GLORIA,Guerrilla,No Identificada,1
342608,2001,Tolima,IBAGU�,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342609,2001,Tolima,IBAGU�,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342610,2001,Chocó,UNGU?A,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342611,2001,Cauca,PAT?A,Guerrilla,FARC,1
342612,2001,Caquetá,ALBANIA,Desconocido,No aplica,1
342613,2001,Boyacá,SOGAMOSO,Guerrilla,ELN,1
342614,2001,Cesar,PELAYA,Guerrilla,No Identificada,1
342615,2001,La Guajira,RIOHACHA,Desconocido,No aplica,1
342616,2001,Antioquia,COCORN?,Desconocido,No aplica,1
342617,2001,Cesar,PELAYA,Guerrilla,ELN,1
342619,2001,Caquetá,SAN JOS� DEL FRAGUA,Desconocido,No aplica,1
342620,2001,Valle del Cauca,CALI,Guerrilla,FARC,1
342621,2001,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocido,No aplica,1
342622,2001,Caquetá,BEL�N DE LOS ANDAQU?ES,Desconocido,No aplica,1
342623,2001,Cundinamarca,PASCA,Desconocido,No aplica,1
342624,2001,Santander,PUERTO WILCHES,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342625,2001,Risaralda,BEL�N DE UMBR?A,Guerrilla,FARC,1
342626,2001,Sucre,COROZAL,Guerrilla,ELN,1
342628,2001,Antioquia,G?MEZ PLATA,Guerrilla,FARC,1
342630,2001,Antioquia,G?MEZ PLATA,Desconocido,No aplica,1
342631,2001,Antioquia,G?MEZ PLATA,Guerrilla,FARC,1
342634,2001,Santander,PUERTO WILCHES,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,1
342635,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342636,2001,Antioquia,SAN LUIS,Guerrilla,ELN,1
342637,2001,Norte de Santander,DURANIA,Guerrilla,ELN,1
342638,2001,SIN INFORMACION,SIN INFORMACION,Desconocido,No aplica,1
342639,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342640,2001,Norte de Santander,TIB?,Grupo Paramilitar,No Identificado,1
342641,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342642,2001,Antioquia,BARBOSA,Guerrilla,ELN,1
342643,2001,Norte de Santander,TIB?,Grupo Paramilitar,No Identificado,1
342644,2001,Norte de Santander,TIB?,Grupo Paramilitar,No Identificado,1
342645,2001,Caquetá,ALBANIA,Grupo Paramilitar,No Identificado,1
342646,2001,Norte de Santander,DURANIA,Guerrilla,ELN,1
342647,2001,Norte de Santander,DURANIA,Guerrilla,ELN,1
342652,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342653,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342654,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342655,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342656,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342657,2001,Cesar,VALLEDUPAR,Desconocido,No aplica,1
342658,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342659,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
342660,2001,Antioquia,COCORN?,Guerrilla,No Identificada,1
342661,2001,Cesar,VALLEDUPAR,Guerrilla,No Identificada,1
