id,ano,dept,municipio,Modalidad,presuntoRes,desPresuntoRes,num
192477,1998,Caquetá,PUERTO RICO,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
192478,1998,Antioquia,SANTA F� DE Antioquia,Quema de Veh�culos,Guerrilla,No Identificada,0
192479,1998,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,ELN,0
192480,1998,Antioquia,PE�OL,Quema de Veh�culos,Guerrilla,FARC,0
192481,1998,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,No Identificada,0
192482,1998,Risaralda,PUEBLO RICO,Quema de Veh�culos,Guerrilla,ERG,0
192483,1998,Sucre,OVEJAS,Quema de Veh�culos,Guerrilla,FARC,0
192484,1998,Caquetá,FLORENCIA,Sabotaje,Guerrilla,FARC,0
192486,1998,Antioquia,TURBO,Sabotaje,Guerrilla,FARC,0
192487,1998,Antioquia,SAN VICENTE FERRER,Quema de Veh�culos,Guerrilla,ELN,0
192488,1998,Antioquia,YARUMAL,Sabotaje,Guerrilla,FARC,0
192489,1998,Bolívar,SAN PABLO,Sabotaje,Guerrilla,ELN,0
192490,1998,Bolívar,SIMIT?,Sabotaje,Guerrilla,No Identificada,0
192491,1998,Cauca,ARGELIA,Sabotaje,Guerrilla,No Identificada,0
192492,1998,Cauca,Bolívar,Sabotaje,Guerrilla,No Identificada,0
192493,1998,Cauca,CAJIB?O,Sabotaje,Guerrilla,No Identificada,0
192494,1998,Cauca,CALOTO,Sabotaje,Guerrilla,No Identificada,0
192495,1998,Cauca,PIAMONTE,Sabotaje,Guerrilla,No Identificada,0
192496,1998,Cauca,TORIB?O,Sabotaje,Guerrilla,No Identificada,0
192497,1998,Cesar,VALLEDUPAR,Sabotaje,Guerrilla,No Identificada,0
192499,1998,Tolima,COYAIMA,Quema de Veh�culos,Guerrilla,FARC,0
192500,1998,Tolima,COYAIMA,Quema de Veh�culos,Guerrilla,FARC,0
192501,1998,Atlántico,LURUACO,Quema de Veh�culos,Guerrilla,ELN,0
192502,1998,Putumayo,VALLE DEL GUAMUEZ,Quema de Veh�culos,Guerrilla,FARC,0
192503,1998,Boyacá,SAN LUIS DE GACENO,Ataque a Propiedad,Guerrilla,FARC,0
192504,1998,Magdalena,FUNDACI?N,Sabotaje,Guerrilla,ELN,0
192505,1998,Arauca,ARAUQUITA,Sabotaje,Guerrilla,ELN,0
192506,1998,Arauca,ARAUQUITA,Sabotaje,Guerrilla,ELN,0
192507,1998,Santander,BARRANCABERMEJA,Sabotaje,Guerrilla,ELN,0
192508,1998,Antioquia,APARTAD?,Sabotaje,Grupo Armado No Identificado,No aplica,0
192509,1998,Córdoba,VALENCIA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192510,1998,Tolima,CUNDAY,Ataque a Propiedad,Guerrilla,FARC,0
192511,1998,Antioquia,TURBO,Sabotaje,Grupo Armado No Identificado,No aplica,0
192512,1998,Norte de Santander,TOLEDO,Sabotaje,Guerrilla,No Identificada,0
192513,1998,Antioquia,SALGAR,Ataque a Propiedad,Guerrilla,ELN,0
192514,1998,Sucre,SAN ONOFRE,Ataque a Propiedad,Desconocido,No aplica,0
192516,1998,Bolívar,SIMIT?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192517,1998,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,FARC,0
192518,1998,Chocó,EL CARMEN DE ATRATO,Ataque a Propiedad,Grupo Paramilitar - Guerrilla,,0
192519,1998,Antioquia,MARINILLA,Ataque a Organizaciones,Guerrilla,FARC,0
192520,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192521,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192522,1998,Boyacá,CUBAR?,Sabotaje,Guerrilla,ELN,0
192523,1998,Caquetá,PUERTO RICO,Ataque a Instituciones,Guerrilla,FARC,0
192524,1998,Bolívar,EL CARMEN DE Bolívar,Sabotaje,Guerrilla,FARC,0
192525,1998,Norte de Santander,SARDINATA,Sabotaje,Guerrilla,ELN,0
192526,1998,Antioquia,SAN VICENTE FERRER,Quema de Veh�culos,Guerrilla,FARC,0
192527,1998,Magdalena,FUNDACI?N,Quema de Veh�culos,Guerrilla,FARC,0
192528,1998,Arauca,SARAVENA,Quema de Veh�culos,Guerrilla,FARC,0
192529,1998,Antioquia,MEDELL?N,Quema de Veh�culos,Guerrilla,ELN,0
192530,1998,Valle del Cauca,JAMUND?,Acci�n B�lica,Guerrilla,ELN,0
192531,1998,Sucre,OVEJAS,Quema de Veh�culos,Guerrilla,FARC,0
192532,1998,Tolima,VENADILLO,Quema de Veh�culos,Guerrilla,No Identificada,0
192533,1998,Valle del Cauca,JAMUND?,Acci�n B�lica,Guerrilla,ELN,0
192534,1998,Valle del Cauca,CALI,Ataque a Propiedad,Guerrilla,FARC,0
192535,1998,Norte de Santander,C?CUTA,Sabotaje,Guerrilla,No Identificada,0
192537,1998,Tolima,L�RIDA,Quema de Veh�culos,Guerrilla,ELN,0
192538,1998,Tolima,L�RIDA,Quema de Veh�culos,Guerrilla,ELN,0
192539,1998,Antioquia,COCORN?,Quema de Veh�culos,Guerrilla,ELN,0
192540,1998,Magdalena,CI�NAGA,Quema de Veh�culos,Guerrilla,FARC,0
192541,1998,Risaralda,MISTRAT?,Quema de Veh�culos,Guerrilla,ELN,0
192542,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192543,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192544,1998,Amazonas,LETICIA,Ataque a Instituciones,Guerrilla,No Identificada,0
192545,1998,Tolima,PLANADAS,Sabotaje,Guerrilla,FARC,0
192546,1998,Antioquia,COCORN?,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192547,1998,Bolívar,SAN PABLO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192548,1998,Antioquia,URRAO,Quema de Veh�culos,Guerrilla,FARC,0
192549,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192550,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192551,1998,Antioquia,URRAO,Quema de Veh�culos,Guerrilla,FARC,0
192552,1998,Antioquia,URRAO,Quema de Veh�culos,Guerrilla,FARC,0
192553,1998,Norte de Santander,C?CUTA,Quema de Veh�culos,Guerrilla,ELN,0
192554,1998,Caldas,MANIZALES,Quema de Veh�culos,Guerrilla,FARC,0
192555,1998,Antioquia,SAN LUIS,Ataque a Propiedad,Guerrilla,ELN,0
192556,1998,Cesar,EL COPEY,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192557,1998,Arauca,ARAUQUITA,Sabotaje,Guerrilla,FARC,0
192558,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,No Identificada,0
192559,1998,Meta,PUERTO GAIT?N,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Campesinas del Casanare (Buitrague�os),0
192560,1998,Cesar,BOSCONIA,Ataque a Propiedad,Guerrilla,ELN,0
192561,1998,Antioquia,CIUDAD Bolívar,Ataque a Propiedad,Guerrilla,ELN,0
192562,1998,Antioquia,APARTAD?,Sabotaje,Guerrilla,FARC,0
192563,1998,Norte de Santander,TOLEDO,Sabotaje,Guerrilla,ELN,0
192564,1998,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192565,1998,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
192566,1998,Antioquia,HISPANIA,Ataque a Propiedad,Guerrilla,ELN,0
192567,1998,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
192568,1998,Cundinamarca,SASAIMA,Ataque a Instituciones,Guerrilla,FARC,0
192569,1998,Cauca,PUERTO TEJADA,Acci�n B�lica,Guerrilla,FARC,0
192570,1998,Antioquia,COCORN?,Quema de Veh�culos,Guerrilla,ELN,0
192571,1998,Cauca,PUERTO TEJADA,Acci�n B�lica,Guerrilla,FARC,0
192572,1998,Chocó,EL CARMEN DE ATRATO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192573,1998,Cauca,CALDONO,Ataque a Propiedad,Guerrilla,FARC,0
192574,1998,Cundinamarca,YACOP?,Ataque a Propiedad,Guerrilla,FARC,0
192575,1998,Bolívar,MONTECRISTO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192576,1998,Bolívar,EL CARMEN DE Bolívar,Quema de Veh�culos,Guerrilla,FARC,0
192577,1998,Casanare,PAZ DE ARIPORO,Quema de Veh�culos,Guerrilla,ELN,0
192578,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,ELN,0
192579,1998,Antioquia,SAN VICENTE FERRER,Quema de Veh�culos,Guerrilla,FARC,0
192580,1998,Antioquia,BELLO,Ataque a Propiedad,Guerrilla,ELN,0
192581,1998,Antioquia,ITAG�?,Ataque a Propiedad,Guerrilla,No Identificada,0
192582,1998,Antioquia,MEDELL?N,Ataque a Propiedad,Guerrilla,ELN,0
192583,1998,Cesar,BOSCONIA,Sabotaje,Guerrilla,ELN,0
192584,1998,Cesar,LA JAGUA DE IBIRICO,Sabotaje,Guerrilla,ELN,0
192585,1998,Antioquia,LA UNI?N,Ataque a Propiedad,Guerrilla,ELN,0
192586,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,FARC,0
192587,1998,Magdalena,EL BANCO,Ataque a Propiedad,Desconocido,No aplica,0
192588,1998,Antioquia,TARAZ?,Ataque a Propiedad,Guerrilla,ELN,0
192589,1998,Córdoba,TIERRALTA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192590,1998,Bolívar,EL CARMEN DE Bolívar,Quema de Veh�culos,Guerrilla,FARC,0
192591,1998,Arauca,FORTUL,Sabotaje,Guerrilla,FARC,0
192592,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,No Identificada,0
192593,1998,Norte de Santander,C?CUTA,Sabotaje,Desconocido,No aplica,0
192594,1998,Risaralda,QUINCH?A,Quema de Veh�culos,Guerrilla,No Identificada,0
192595,1998,Caldas,MANIZALES,Quema de Veh�culos,Guerrilla,FARC,0
192596,1998,Antioquia,AMALFI,Ataque a Propiedad,Guerrilla,ELN,0
192597,1998,Antioquia,COCORN?,Acci�n B�lica,Guerrilla,ELN,0
192598,1998,Caquetá,PUERTO RICO,Quema de Veh�culos,Guerrilla,FARC,0
192599,1998,Nariño,LOS ANDES,Acci�n B�lica,Guerrilla,FARC,0
192600,1998,Nariño,LOS ANDES,Acci�n B�lica,Guerrilla,FARC,0
192601,1998,Cauca,CORINTO,Acci�n B�lica,Guerrilla,FARC,0
192602,1998,Cauca,CAJIB?O,Acci�n B�lica,Guerrilla,FARC,0
192603,1998,Caldas,RIOSUCIO,Sabotaje,Guerrilla,FARC,0
192604,1998,Bolívar,SAN MART?N DE LOBA,Acci�n B�lica,Guerrilla,No Identificada,0
192605,1998,Cauca,CORINTO,Acci�n B�lica,Guerrilla,FARC,0
192606,1998,Cauca,CAJIB?O,Acci�n B�lica,Guerrilla,FARC,0
192607,1998,Caldas,RIOSUCIO,Sabotaje,Guerrilla,FARC,0
192608,1998,Arauca,Arauca,Sabotaje,Guerrilla,FARC,0
192609,1998,Risaralda,MISTRAT?,Acci�n B�lica,Guerrilla,FARC,0
192610,1998,Bolívar,EL CARMEN DE Bolívar,Quema de Veh�culos,Guerrilla,FARC,0
192611,1998,Cauca,LA SIERRA,Sabotaje,Guerrilla,No Identificada,0
192612,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,FARC,0
192613,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192615,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192617,1998,Meta,URIBE,Acci�n B�lica,Guerrilla,FARC,0
192618,1998,Tolima,NATAGAIMA,Acci�n B�lica,Guerrilla,FARC,0
192619,1998,Sucre,SAN ONOFRE,Quema de Veh�culos,Guerrilla,FARC,0
192621,1998,Tolima,NATAGAIMA,Ataque a Instituciones,Guerrilla,FARC,0
192622,1998,Meta,URIBE,Acci�n B�lica,Guerrilla,FARC,0
192623,1998,Cauca,ROSAS,Sabotaje,Guerrilla,ELN,0
192624,1998,Norte de Santander,EL CARMEN,Sabotaje,Guerrilla,No Identificada,0
192625,1998,Sucre,COLOSO,Quema de Veh�culos,Guerrilla,FARC,0
192626,1998,Sucre,COLOSO,Quema de Veh�culos,Guerrilla,FARC,0
192627,1998,Bolívar,EL CARMEN DE Bolívar,Quema de Veh�culos,Guerrilla,FARC,0
192628,1998,Sucre,COLOSO,Quema de Veh�culos,Guerrilla,FARC,0
192629,1998,Bolívar,CARTAGENA DE INDIAS,Quema de Veh�culos,Guerrilla,FARC,0
192630,1998,La Guajira,URUMITA,Quema de Veh�culos,Guerrilla,FARC,0
192631,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192632,1998,Sucre,TOL? VIEJO,Quema de Veh�culos,Guerrilla,FARC,0
192633,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192634,1998,Sucre,TOL? VIEJO,Quema de Veh�culos,Guerrilla,FARC,0
192635,1998,"Bogotá D.C.","Bogotá D.C.",Sabotaje,Grupo Armado No Identificado,No aplica,0
192636,1998,Cauca,POPAY?N,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
192637,1998,Caldas,ANSERMA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192638,1998,Caldas,Risaralda,Sabotaje,Grupo Armado No Identificado,No aplica,0
192639,1998,Bolívar,SAN JACINTO,Quema de Veh�culos,Guerrilla,No Identificada,0
192640,1998,La Guajira,URUMITA,Acci�n B�lica,Guerrilla,FARC,0
192642,1998,La Guajira,URUMITA,Acci�n B�lica,Guerrilla,FARC,0
192643,1998,Arauca,SARAVENA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192644,1998,Magdalena,CI�NAGA,Quema de Veh�culos,Guerrilla,FARC,0
192645,1998,Cauca,EL TAMBO,Acci�n B�lica,Guerrilla,FARC,0
192646,1998,Cauca,EL TAMBO,Ataque a Instituciones,Guerrilla,FARC,0
192647,1998,Antioquia,SAN VICENTE FERRER,Quema de Veh�culos,Guerrilla,ELN,0
192648,1998,Norte de Santander,CHITAG?,Ataque a Instituciones,Guerrilla,ELN,0
192650,1998,Sucre,SAN ONOFRE,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192651,1998,Antioquia,SALGAR,Quema de Veh�culos,Guerrilla,FARC,0
192652,1998,Cesar,LA JAGUA DE IBIRICO,Quema de Veh�culos,Guerrilla,FARC,0
192655,1998,Valle del Cauca,CALI,Ataque a Propiedad,Guerrilla,FARC,0
192656,1998,Arauca,Arauca,Sabotaje,Guerrilla,FARC,0
192657,1998,"Bogotá D.C.","Bogotá D.C.",Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
192658,1998,Arauca,SARAVENA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192659,1998,Santander,BARRANCABERMEJA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192660,1998,Antioquia,ABEJORRAL,Ataque a Propiedad,Guerrilla,FARC,0
192661,1998,Antioquia,TITIRIB?,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192662,1998,Antioquia,CIUDAD Bolívar,Ataque a Propiedad,Guerrilla,No Identificada,0
192663,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,FARC,0
192664,1998,Antioquia,PUERTO BERR?O,Ataque a Propiedad,Guerrilla,FARC,0
192665,1998,Antioquia,BETANIA,Ataque a Propiedad,Guerrilla,ELN,0
192666,1998,Cauca,ROSAS,Sabotaje,Guerrilla,FARC,0
192667,1998,Antioquia,SAN LUIS,Quema de Veh�culos,Guerrilla,ELN,0
192668,1998,Antioquia,SAN CARLOS,Sabotaje,Guerrilla,FARC/ELN,0
192669,1998,Antioquia,SAN RAFAEL,Sabotaje,Guerrilla,FARC/ELN,0
192670,1998,Antioquia,SAN RAFAEL,Sabotaje,Guerrilla,FARC,0
192672,1998,Cesar,VALLEDUPAR,Ataque a Propiedad,Guerrilla,FARC,0
192673,1998,Casanare,HATO COROZAL,Acci�n B�lica,Guerrilla,FARC,0
192674,1998,Antioquia,COCORN?,Quema de Veh�culos,Guerrilla,ELN,0
192675,1998,Norte de Santander,SARDINATA,Sabotaje,Guerrilla,ELN,0
192676,1998,Antioquia,MEDELL?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192678,1998,Santander,BARRANCABERMEJA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192679,1998,Magdalena,CI�NAGA,Sabotaje,Guerrilla,ELN,0
192680,1998,Arauca,ARAUQUITA,Sabotaje,Guerrilla,FARC,0
192681,1998,Norte de Santander,EL TARRA,Sabotaje,Guerrilla,ELN,0
192683,1998,Cesar,CHIMICHAGUA,Acci�n B�lica,Guerrilla,FARC/ELN,0
192685,1998,Valle del Cauca,CALI,Desconocida,Guerrilla,ELN,0
192686,1998,Meta,LEJAN?AS,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192687,1998,Norte de Santander,SARDINATA,Ataque a Instituciones,Guerrilla,ELN,0
192688,1998,Antioquia,VALDIVIA,Quema de Veh�culos,Guerrilla,FARC,0
192690,1998,Cauca,ARGELIA,Ataque a Propiedad,Guerrilla,FARC,0
192691,1998,Antioquia,AMALFI,Sabotaje,Guerrilla,ELN,0
192692,1998,Antioquia,MEDELL?N,Ataque a Propiedad,Otro,,0
192694,1998,Cesar,SAN DIEGO,Ataque a Propiedad,Guerrilla,FARC,0
192695,1998,Bolívar,TIQUISIO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192696,1998,Bolívar,CARTAGENA DE INDIAS,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192697,1998,Antioquia,CIUDAD Bolívar,Ataque a Propiedad,Guerrilla,ELN,0
192699,1998,Antioquia,LA CEJA,Quema de Veh�culos,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192700,1998,Cundinamarca,QUIPILE,Acci�n B�lica,Guerrilla,FARC,0
192701,1998,Cundinamarca,QUIPILE,Ataque a Propiedad,Guerrilla,FARC,0
192702,1998,Meta,GRANADA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192703,1998,Cesar,EL COPEY,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192704,1998,Huila,NEIVA,Quema de Veh�culos,Guerrilla,ELN,0
192705,1998,Antioquia,SALGAR,Quema de Veh�culos,Guerrilla,FARC,0
192707,1998,Santander,ALBANIA,Acci�n B�lica,Guerrilla,FARC/ELN,0
192708,1998,Sucre,COLOSO,Sabotaje,Desconocido,No aplica,0
192709,1998,Valle del Cauca,CALI,Ataque a Instituciones,Guerrilla,ELN,0
192710,1998,Boyacá,DUITAMA,Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
192711,1998,Cesar,VALLEDUPAR,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
192713,1998,Antioquia,TURBO,Quema de Veh�culos,Guerrilla,FARC,0
192714,1998,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
192715,1998,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
192716,1998,Huila,NEIVA,Ataque a Propiedad,Guerrilla,FARC,0
192718,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192719,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192720,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192723,1998,Putumayo,PUERTO AS?S,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192724,1998,Magdalena,CI�NAGA,Ataque a Propiedad,Guerrilla,ELN,0
192725,1998,Antioquia,CONCORDIA,Quema de Veh�culos,Guerrilla,ELN,0
192726,1998,Norte de Santander,C?CUTA,Ataque a Propiedad,Guerrilla,No Identificada,0
192727,1998,Antioquia,AMALFI,Sabotaje,Guerrilla,ELN,0
192728,1998,"Bogotá D.C.","Bogotá D.C.",Ataque a Instituciones,Grupo Armado No Identificado,No aplica,0
192729,1998,Antioquia,CONCORDIA,Quema de Veh�culos,Guerrilla,FARC,0
192730,1998,Arauca,ARAUQUITA,Sabotaje,Guerrilla,ELN,0
192731,1998,Cundinamarca,SOACHA,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192732,1998,Cesar,AGUST?N CODAZZI,Ataque a Propiedad,Guerrilla,ELN,0
192733,1998,Cesar,PAILITAS,Quema de Veh�culos,Guerrilla,ELN,0
192735,1998,Cesar,AGUST?N CODAZZI,Ataque a Propiedad,Guerrilla,FARC,0
192736,1998,Antioquia,SAN CARLOS,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192737,1998,Bolívar,ALTOS DEL ROSARIO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192738,1998,Huila,TELLO,Sabotaje,Grupo Armado No Identificado,No aplica,0
192739,1998,Norte de Santander,EL TARRA,Sabotaje,Guerrilla,ELN,0
192740,1998,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
192741,1998,Valle del Cauca,CALI,Quema de Veh�culos,Guerrilla,ELN,0
192742,1998,Norte de Santander,HACAR?,Acci�n B�lica,Guerrilla,FARC/ELN,0
192743,1998,Norte de Santander,HACAR?,Acci�n B�lica,Guerrilla,FARC/ELN,0
192744,1998,Huila,PITALITO,Quema de Veh�culos,Grupo Armado No Identificado,No aplica,0
192745,1998,Santander,RIONEGRO,Sabotaje,Guerrilla,ELN,0
192746,1998,Valle del Cauca,CALI,Atentado,Guerrilla,ELN,0
192747,1998,Valle del Cauca,CALI,Atentado,Guerrilla,ELN,0
192748,1998,Antioquia,GRANADA,Sabotaje,Grupo Armado No Identificado,No aplica,0
192749,1998,Antioquia,GRANADA,Sabotaje,Guerrilla,ELN,0
192750,1998,Antioquia,SAN CARLOS,Sabotaje,Grupo Armado No Identificado,No aplica,0
192752,1998,Antioquia,SAN CARLOS,Sabotaje,Grupo Armado No Identificado,No aplica,0
192754,1998,Vaupés,MIT?,Acci�n B�lica,Guerrilla,FARC,0
192755,1998,Antioquia,GRANADA,Sabotaje,Grupo Paramilitar,No Identificado,0
192756,1998,Tolima,PLANADAS,Ataque a Propiedad,Desconocido,No aplica,0
192758,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192759,1998,Putumayo,PUERTO CAICEDO,Sabotaje,Guerrilla,FARC,0
192760,1998,Santander,BARRANCABERMEJA,Quema de Veh�culos,Guerrilla,ELN,0
192761,1998,Putumayo,PUERTO CAICEDO,Sabotaje,Guerrilla,FARC,0
192762,1998,Sucre,COLOSO,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192763,1998,Antioquia,SALGAR,Ataque a Propiedad,Guerrilla,ELN,0
192764,1998,Santander,SABANA DE TORRES,Sabotaje,Guerrilla,ELN,0
192765,1998,Antioquia,SAN CARLOS,Sabotaje,Guerrilla,FARC,0
192766,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,FARC,0
192767,1998,Antioquia,VEGACH?,Acci�n B�lica,Grupo Paramilitar,No Identificado,0
192768,1998,Huila,ACEVEDO,Quema de Veh�culos,Guerrilla,FARC,0
192769,1998,Antioquia,SAN CARLOS,Sabotaje,Guerrilla,FARC,0
192770,1998,Cauca,L?PEZ DE MICAY,Acci�n B�lica,Agente del Estado - Guerrilla,,0
192771,1998,Bolívar,BARRANCO DE LOBA,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192772,1998,Meta,PUERTO GAIT?N,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192775,1998,Antioquia,MEDELL?N,Atentado,Guerrilla,FARC,0
192776,1998,Antioquia,SAN CARLOS,Quema de Veh�culos,Guerrilla,FARC,0
192777,1998,Magdalena,FUNDACI?N,Sabotaje,Guerrilla,FARC,0
192780,1998,Bolívar,R?O VIEJO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192781,1998,Antioquia,SAN CARLOS,Sabotaje,Grupo Armado No Identificado,No aplica,0
192783,1998,Arauca,SARAVENA,Sabotaje,Guerrilla,ELN,0
192784,1998,Antioquia,SAN CARLOS,Sabotaje,Guerrilla,FARC,0
192787,1998,Antioquia,G?MEZ PLATA,Acci�n B�lica,Guerrilla,FARC,0
192788,1998,"Bogotá D.C.","Bogotá D.C.",Atentado,Guerrilla,ELN,0
192789,1998,Antioquia,G?MEZ PLATA,Ataque a Propiedad,Guerrilla,FARC,0
192790,1998,La Guajira,FONSECA,Ataque a Propiedad,Guerrilla,FARC,0
192791,1997,Bolívar,R?O VIEJO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192792,1998,Arauca,Arauca,Sabotaje,Grupo Armado No Identificado,No aplica,0
192793,1996,Bolívar,EL GUAMO,Ataque a Propiedad,Grupo Paramilitar,No Identificado,0
192794,1998,Cesar,AGUACHICA,Ataque a Propiedad,Grupo Paramilitar,Autodefensas Unidas de Colombia AUC,0
192795,1998,Cauca,PIENDAM?,Sabotaje,Guerrilla,FARC,0
192796,1998,Magdalena,FUNDACI?N,Quema de Veh�culos,Guerrilla,FARC,0
192797,1998,Cesar,LA PAZ,Ataque a Propiedad,Guerrilla,FARC,0
192798,1998,Caquetá,LA MONTA�ITA,Quema de Veh�culos,Guerrilla,FARC,0
192799,1998,Antioquia,SAN FRANCISCO,Ataque a Propiedad,Desconocido,No aplica,1
192800,1998,Antioquia,COCORN?,Acci�n B�lica,Guerrilla,FARC/ELN,5
192801,1998,Antioquia,SAN FRANCISCO,Acci�n B�lica,Guerrilla,FARC,0
192802,1998,Cesar,LA PAZ,Ataque a Propiedad,Guerrilla,FARC,0
192803,1998,Antioquia,YARUMAL,Quema de Veh�culos,Guerrilla,FARC,0
192804,1998,Antioquia,SAN FRANCISCO,Ataque a Propiedad,Guerrilla,FARC/ELN,0
192805,1998,Antioquia,SAN CARLOS,Sabotaje,Guerrilla,ELN,0
192806,1998,Caquetá,FLORENCIA,Ataque a Propiedad,Grupo Armado No Identificado,No aplica,0
192808,1998,Antioquia,SAN LUIS,Sabotaje,Guerrilla,FARC,0
192809,1998,Tolima,VILLARRICA,Quema de Veh�culos,Guerrilla,FARC,0
192810,1998,Tolima,VILLARRICA,Quema de Veh�culos,Guerrilla,FARC,0
192811,1998,Magdalena,PIVIJAY,Ataque a Propiedad,Guerrilla,FARC,0
192814,1998,Magdalena,PIVIJAY,Quema de Veh�culos,Grupo Paramilitar,No Identificado,0
192815,1998,Sucre,SINCELEJO,Ataque a Propiedad,Desconocido,No aplica,0
192816,1998,Huila,ALGECIRAS,Acci�n B�lica,Guerrilla,FARC,0
192817,1998,Magdalena,FUNDACI?N,Quema de Veh�culos,Guerrilla,FARC,0
192818,1998,Huila,ALGECIRAS,Ataque a Propiedad,Guerrilla,FARC,0
192819,1998,Magdalena,SIN INFORMACION,Quema de Veh�culos,Guerrilla,ELN,0
192820,1998,Magdalena,FUNDACI?N,Quema de Veh�culos,Guerrilla,FARC,0
192821,1998,Magdalena,FUNDACI?N,Sabotaje,Guerrilla,FARC,0
192822,1998,Magdalena,PIVIJAY,Ataque a Propiedad,Guerrilla,FARC,0
192823,1998,Sucre,SAN ONOFRE,Ataque a Propiedad,Guerrilla,FARC,1
